tx_id,gene_id
ENST00000698144,ENSG00000115415
ENST00000698145,ENSG00000115415
ENST00000698146,ENSG00000115415
ENST00000698147,ENSG00000115415
ENST00000698148,ENSG00000115415
ENST00000698149,ENSG00000115415
ENST00000674081,ENSG00000115415
ENST00000673832,ENSG00000115415
ENST00000673863,ENSG00000115415
ENST00000423282,ENSG00000115415
ENST00000673858,ENSG00000115415
ENST00000674028,ENSG00000115415
ENST00000673777,ENSG00000115415
ENST00000673942,ENSG00000115415
ENST00000673734,ENSG00000115415
ENST00000409465,ENSG00000115415
ENST00000674080,ENSG00000115415
ENST00000698150,ENSG00000115415
ENST00000673952,ENSG00000115415
ENST00000674153,ENSG00000115415
ENST00000392322,ENSG00000115415
ENST00000673841,ENSG00000115415
ENST00000452281,ENSG00000115415
ENST00000673885,ENSG00000115415
ENST00000392323,ENSG00000115415
ENST00000464072,ENSG00000115415
ENST00000673859,ENSG00000115415
ENST00000698151,ENSG00000115415
ENST00000424722,ENSG00000115415
ENST00000673638,ENSG00000115415
ENST00000454414,ENSG00000115415
ENST00000432058,ENSG00000115415
ENST00000713569,ENSG00000150768
ENST00000533297,ENSG00000150768
ENST00000679614,ENSG00000150768
ENST00000679815,ENSG00000150768
ENST00000679878,ENSG00000150768
ENST00000280346,ENSG00000150768
ENST00000679829,ENSG00000150768
ENST00000679466,ENSG00000150768
ENST00000527231,ENSG00000150768
ENST00000680010,ENSG00000150768
ENST00000681316,ENSG00000150768
ENST00000681328,ENSG00000150768
ENST00000681339,ENSG00000150768
ENST00000531306,ENSG00000150768
ENST00000679368,ENSG00000150768
ENST00000681638,ENSG00000150768
ENST00000680331,ENSG00000150768
ENST00000393051,ENSG00000150768
ENST00000680411,ENSG00000150768
ENST00000680154,ENSG00000150768
ENST00000696552,ENSG00000289710
ENST00000373765,ENSG00000162510
ENST00000494561,ENSG00000162510
ENST00000477320,ENSG00000162510
ENST00000471991,ENSG00000116560
ENST00000468598,ENSG00000116560
ENST00000460428,ENSG00000116560
ENST00000470472,ENSG00000116560
ENST00000466745,ENSG00000116560
ENST00000466213,ENSG00000116560
ENST00000490668,ENSG00000116560
ENST00000485365,ENSG00000116560
ENST00000485454,ENSG00000116560
ENST00000357214,ENSG00000116560
ENST00000696553,ENSG00000116560
ENST00000235628,ENSG00000116981
ENST00000470018,ENSG00000084072
ENST00000485507,ENSG00000084072
ENST00000324379,ENSG00000084072
ENST00000356511,ENSG00000084072
ENST00000456578,ENSG00000084072
ENST00000495526,ENSG00000084072
ENST00000482751,ENSG00000084072
ENST00000497370,ENSG00000084072
ENST00000470213,ENSG00000084072
ENST00000372835,ENSG00000084072
ENST00000372830,ENSG00000084072
ENST00000474804,ENSG00000084072
ENST00000475350,ENSG00000084072
ENST00000480169,ENSG00000084072
ENST00000467741,ENSG00000084072
ENST00000535185,ENSG00000166741
ENST00000535401,ENSG00000166741
ENST00000541090,ENSG00000166741
ENST00000713573,ENSG00000166741
ENST00000299964,ENSG00000166741
ENST00000546313,ENSG00000166741
ENST00000541754,ENSG00000166741
ENST00000542647,ENSG00000166741
ENST00000545255,ENSG00000166741
ENST00000345365,ENSG00000185379
ENST00000590016,ENSG00000185379
ENST00000586186,ENSG00000185379
ENST00000394589,ENSG00000185379
ENST00000588372,ENSG00000185379
ENST00000592577,ENSG00000185379
ENST00000588594,ENSG00000185379
ENST00000335858,ENSG00000185379
ENST00000586044,ENSG00000185379
ENST00000587405,ENSG00000185379
ENST00000587977,ENSG00000185379
ENST00000586210,ENSG00000185379
ENST00000460118,ENSG00000185379
ENST00000590631,ENSG00000185379
ENST00000415064,ENSG00000185379
ENST00000587982,ENSG00000185379
ENST00000592430,ENSG00000185379
ENST00000585947,ENSG00000185379
ENST00000585982,ENSG00000185379
ENST00000585343,ENSG00000185379
ENST00000592850,ENSG00000185379
ENST00000592928,ENSG00000185379
ENST00000589506,ENSG00000185379
ENST00000641683,ENSG00000197887
ENST00000641544,ENSG00000280204
ENST00000641896,ENSG00000226288
ENST00000641486,ENSG00000226288
ENST00000641760,ENSG00000181927
ENST00000372827,ENSG00000116985
ENST00000641541,ENSG00000171561
ENST00000641593,ENSG00000171561
ENST00000641504,ENSG00000171561
ENST00000641931,ENSG00000171561
ENST00000305159,ENSG00000171561
ENST00000327582,ENSG00000198754
ENST00000648678,ENSG00000043514
ENST00000316891,ENSG00000043514
ENST00000537440,ENSG00000043514
ENST00000441669,ENSG00000043514
ENST00000462797,ENSG00000043514
ENST00000372818,ENSG00000043514
ENST00000495175,ENSG00000043514
ENST00000491865,ENSG00000043514
ENST00000541099,ENSG00000043514
ENST00000465417,ENSG00000043514
ENST00000492612,ENSG00000043514
ENST00000467774,ENSG00000043514
ENST00000489945,ENSG00000043514
ENST00000486825,ENSG00000043514
ENST00000469476,ENSG00000043514
ENST00000462243,ENSG00000043514
ENST00000683914,ENSG00000149311
ENST00000452508,ENSG00000149311
ENST00000683488,ENSG00000149311
ENST00000683174,ENSG00000149311
ENST00000675843,ENSG00000149311
ENST00000713593,ENSG00000149311
ENST00000527805,ENSG00000149311
ENST00000675595,ENSG00000149311
ENST00000683468,ENSG00000149311
ENST00000532931,ENSG00000149311
ENST00000530958,ENSG00000149311
ENST00000683150,ENSG00000149311
ENST00000639953,ENSG00000149311
ENST00000640388,ENSG00000149311
ENST00000639240,ENSG00000149311
ENST00000278616,ENSG00000149311
ENST00000526567,ENSG00000149311
ENST00000682430,ENSG00000149311
ENST00000601453,ENSG00000149311
ENST00000682465,ENSG00000149311
ENST00000682147,ENSG00000149311
ENST00000684029,ENSG00000149311
ENST00000682956,ENSG00000149311
ENST00000684179,ENSG00000149311
ENST00000684061,ENSG00000149311
ENST00000682516,ENSG00000149311
ENST00000684037,ENSG00000149311
ENST00000638443,ENSG00000149311
ENST00000683100,ENSG00000149311
ENST00000683605,ENSG00000149311
ENST00000525012,ENSG00000149311
ENST00000533526,ENSG00000149311
ENST00000419286,ENSG00000149311
ENST00000682289,ENSG00000149311
ENST00000533733,ENSG00000149311
ENST00000524792,ENSG00000149311
ENST00000531525,ENSG00000149311
ENST00000683524,ENSG00000149311
ENST00000684152,ENSG00000149311
ENST00000533690,ENSG00000149311
ENST00000529588,ENSG00000149311
ENST00000682286,ENSG00000149311
ENST00000525056,ENSG00000149311
ENST00000682302,ENSG00000149311
ENST00000532765,ENSG00000149311
ENST00000684447,ENSG00000149311
ENST00000527389,ENSG00000149311
ENST00000525537,ENSG00000149311
ENST00000638786,ENSG00000149311
ENST00000684180,ENSG00000149311
ENST00000533979,ENSG00000149311
ENST00000525178,ENSG00000149311
ENST00000527181,ENSG00000149311
ENST00000682569,ENSG00000149311
ENST00000358156,ENSG00000161547
ENST00000359995,ENSG00000161547
ENST00000392485,ENSG00000161547
ENST00000585202,ENSG00000161547
ENST00000582449,ENSG00000161547
ENST00000586778,ENSG00000161547
ENST00000452355,ENSG00000161547
ENST00000589919,ENSG00000161547
ENST00000508921,ENSG00000161547
ENST00000592676,ENSG00000161547
ENST00000583836,ENSG00000161547
ENST00000316509,ENSG00000220205
ENST00000711100,ENSG00000220205
ENST00000404970,ENSG00000220205
ENST00000488857,ENSG00000220205
ENST00000481878,ENSG00000220205
ENST00000528896,ENSG00000007202
ENST00000389003,ENSG00000007202
ENST00000583860,ENSG00000007202
ENST00000579924,ENSG00000007202
ENST00000580395,ENSG00000007202
ENST00000577261,ENSG00000007202
ENST00000582417,ENSG00000007202
ENST00000581064,ENSG00000007202
ENST00000580882,ENSG00000007202
ENST00000581267,ENSG00000007202
ENST00000577417,ENSG00000007202
ENST00000583403,ENSG00000007202
ENST00000577580,ENSG00000007202
ENST00000579253,ENSG00000007202
ENST00000582901,ENSG00000007202
ENST00000420632,ENSG00000168389
ENST00000372811,ENSG00000168389
ENST00000434861,ENSG00000168389
ENST00000372809,ENSG00000168389
ENST00000483824,ENSG00000168389
ENST00000469745,ENSG00000168389
ENST00000480630,ENSG00000168389
ENST00000491515,ENSG00000168389
ENST00000459917,ENSG00000168389
ENST00000481612,ENSG00000168389
ENST00000261497,ENSG00000124422
ENST00000537526,ENSG00000124422
ENST00000455117,ENSG00000124422
ENST00000579645,ENSG00000124422
ENST00000463692,ENSG00000124422
ENST00000478443,ENSG00000124422
ENST00000582335,ENSG00000124422
ENST00000577610,ENSG00000124422
ENST00000578446,ENSG00000124422
ENST00000476111,ENSG00000124422
ENST00000584538,ENSG00000124422
ENST00000317012,ENSG00000177494
ENST00000636933,ENSG00000240891
ENST00000393934,ENSG00000240891
ENST00000477665,ENSG00000240891
ENST00000468174,ENSG00000240891
ENST00000474484,ENSG00000240891
ENST00000582161,ENSG00000109016
ENST00000579099,ENSG00000109016
ENST00000578426,ENSG00000109016
ENST00000581020,ENSG00000109016
ENST00000395511,ENSG00000109016
ENST00000579303,ENSG00000109016
ENST00000577350,ENSG00000109016
ENST00000346603,ENSG00000109016
ENST00000583388,ENSG00000109016
ENST00000581463,ENSG00000109016
ENST00000393923,ENSG00000144824
ENST00000412622,ENSG00000144824
ENST00000431670,ENSG00000144824
ENST00000498699,ENSG00000144824
ENST00000478922,ENSG00000144824
ENST00000477695,ENSG00000144824
ENST00000393925,ENSG00000144824
ENST00000481953,ENSG00000144824
ENST00000478733,ENSG00000144824
ENST00000495180,ENSG00000144824
ENST00000491694,ENSG00000144824
ENST00000638331,ENSG00000144824
ENST00000478584,ENSG00000144824
ENST00000460365,ENSG00000144824
ENST00000640905,ENSG00000144824
ENST00000640181,ENSG00000144824
ENST00000470699,ENSG00000144824
ENST00000486886,ENSG00000144824
ENST00000294638,ENSG00000162624
ENST00000696555,ENSG00000162624
ENST00000356261,ENSG00000162624
ENST00000607240,ENSG00000162624
ENST00000584432,ENSG00000178307
ENST00000317635,ENSG00000178307
ENST00000577419,ENSG00000178307
ENST00000583264,ENSG00000178307
ENST00000583929,ENSG00000178307
ENST00000584732,ENSG00000178307
ENST00000611551,ENSG00000274180
ENST00000370596,ENSG00000162643
ENST00000326813,ENSG00000162643
ENST00000528899,ENSG00000162643
ENST00000294664,ENSG00000162643
ENST00000464801,ENSG00000162643
ENST00000484007,ENSG00000162643
ENST00000395491,ENSG00000034152
ENST00000534743,ENSG00000034152
ENST00000529517,ENSG00000034152
ENST00000627447,ENSG00000034152
ENST00000483928,ENSG00000034152
ENST00000479129,ENSG00000034152
ENST00000583508,ENSG00000034152
ENST00000342679,ENSG00000034152
ENST00000496046,ENSG00000034152
ENST00000526076,ENSG00000034152
ENST00000361818,ENSG00000034152
ENST00000316920,ENSG00000034152
ENST00000477540,ENSG00000034152
ENST00000527123,ENSG00000034152
ENST00000370589,ENSG00000055732
ENST00000474447,ENSG00000055732
ENST00000341115,ENSG00000055732
ENST00000370587,ENSG00000055732
ENST00000490600,ENSG00000055732
ENST00000475312,ENSG00000055732
ENST00000491580,ENSG00000144827
ENST00000497293,ENSG00000144827
ENST00000273359,ENSG00000144827
ENST00000493784,ENSG00000144827
ENST00000494817,ENSG00000144827
ENST00000583195,ENSG00000263874
ENST00000378079,ENSG00000204952
ENST00000393917,ENSG00000144834
ENST00000273368,ENSG00000144834
ENST00000478951,ENSG00000144834
ENST00000455401,ENSG00000144834
ENST00000494932,ENSG00000144834
ENST00000486460,ENSG00000144834
ENST00000469385,ENSG00000144834
ENST00000498327,ENSG00000280537
ENST00000318673,ENSG00000280537
ENST00000341460,ENSG00000097096
ENST00000696556,ENSG00000097096
ENST00000234668,ENSG00000097096
ENST00000698202,ENSG00000187736
ENST00000698203,ENSG00000187736
ENST00000356853,ENSG00000187736
ENST00000698210,ENSG00000187736
ENST00000698174,ENSG00000187736
ENST00000457600,ENSG00000187736
ENST00000698175,ENSG00000187736
ENST00000409720,ENSG00000187736
ENST00000418099,ENSG00000187736
ENST00000426304,ENSG00000187736
ENST00000494211,ENSG00000187736
ENST00000491159,ENSG00000187736
ENST00000483627,ENSG00000187736
ENST00000698176,ENSG00000187736
ENST00000450447,ENSG00000187736
ENST00000481764,ENSG00000187736
ENST00000263177,ENSG00000117598
ENST00000370188,ENSG00000117598
ENST00000672681,ENSG00000117598
ENST00000696571,ENSG00000117598
ENST00000534652,ENSG00000117598
ENST00000696672,ENSG00000179348
ENST00000487848,ENSG00000179348
ENST00000696466,ENSG00000179348
ENST00000341105,ENSG00000179348
ENST00000489987,ENSG00000179348
ENST00000430265,ENSG00000179348
ENST00000492608,ENSG00000179348
ENST00000696652,ENSG00000179348
ENST00000696653,ENSG00000179348
ENST00000696661,ENSG00000179348
ENST00000696654,ENSG00000179348
ENST00000498200,ENSG00000179348
ENST00000696655,ENSG00000179348
ENST00000268719,ENSG00000141034
ENST00000376345,ENSG00000141034
ENST00000459843,ENSG00000141034
ENST00000481836,ENSG00000141034
ENST00000579871,ENSG00000141034
ENST00000355197,ENSG00000143595
ENST00000324978,ENSG00000143595
ENST00000484864,ENSG00000143595
ENST00000577771,ENSG00000108591
ENST00000496428,ENSG00000108591
ENST00000395726,ENSG00000108591
ENST00000578173,ENSG00000108591
ENST00000582314,ENSG00000108591
ENST00000225729,ENSG00000108591
ENST00000579601,ENSG00000108591
ENST00000473213,ENSG00000108591
ENST00000578767,ENSG00000108591
ENST00000582419,ENSG00000108591
ENST00000580055,ENSG00000108591
ENST00000467099,ENSG00000108591
ENST00000579224,ENSG00000108591
ENST00000584212,ENSG00000108591
ENST00000577450,ENSG00000108591
ENST00000580929,ENSG00000108591
ENST00000583162,ENSG00000108591
ENST00000583355,ENSG00000108591
ENST00000582528,ENSG00000108591
ENST00000497744,ENSG00000108591
ENST00000482564,ENSG00000108591
ENST00000710654,ENSG00000154175
ENST00000471714,ENSG00000154175
ENST00000470336,ENSG00000154175
ENST00000284322,ENSG00000154175
ENST00000495591,ENSG00000154175
ENST00000486770,ENSG00000154175
ENST00000487012,ENSG00000154175
ENST00000497021,ENSG00000154175
ENST00000469764,ENSG00000154175
ENST00000497395,ENSG00000154175
ENST00000471901,ENSG00000154175
ENST00000527943,ENSG00000154175
ENST00000482765,ENSG00000154175
ENST00000478235,ENSG00000154175
ENST00000466947,ENSG00000154175
ENST00000533795,ENSG00000154175
ENST00000528305,ENSG00000154175
ENST00000495063,ENSG00000154175
ENST00000528490,ENSG00000154175
ENST00000487249,ENSG00000154175
ENST00000534413,ENSG00000154175
ENST00000533855,ENSG00000154175
ENST00000459682,ENSG00000154175
ENST00000483129,ENSG00000154175
ENST00000475896,ENSG00000154175
ENST00000527258,ENSG00000154175
ENST00000530539,ENSG00000154175
ENST00000530236,ENSG00000154175
ENST00000532144,ENSG00000154175
ENST00000368489,ENSG00000143515
ENST00000368487,ENSG00000143515
ENST00000368490,ENSG00000143515
ENST00000672630,ENSG00000143515
ENST00000426445,ENSG00000143515
ENST00000696573,ENSG00000143515
ENST00000514107,ENSG00000143515
ENST00000505882,ENSG00000143515
ENST00000468427,ENSG00000124383
ENST00000498451,ENSG00000124383
ENST00000695484,ENSG00000124383
ENST00000694907,ENSG00000124383
ENST00000244230,ENSG00000124383
ENST00000476969,ENSG00000124383
ENST00000493360,ENSG00000124383
ENST00000696599,ENSG00000160753
ENST00000368352,ENSG00000160753
ENST00000497930,ENSG00000160753
ENST00000368354,ENSG00000160753
ENST00000467820,ENSG00000160753
ENST00000368347,ENSG00000160753
ENST00000489860,ENSG00000160753
ENST00000462780,ENSG00000160753
ENST00000368349,ENSG00000160753
ENST00000492536,ENSG00000160753
ENST00000490373,ENSG00000160753
ENST00000479924,ENSG00000160753
ENST00000468764,ENSG00000160753
ENST00000471876,ENSG00000160753
ENST00000292254,ENSG00000160753
ENST00000473331,ENSG00000160753
ENST00000485924,ENSG00000160753
ENST00000698499,ENSG00000068724
ENST00000698500,ENSG00000068724
ENST00000409245,ENSG00000068724
ENST00000698501,ENSG00000068724
ENST00000698502,ENSG00000068724
ENST00000319190,ENSG00000068724
ENST00000461601,ENSG00000068724
ENST00000394850,ENSG00000068724
ENST00000441914,ENSG00000068724
ENST00000409825,ENSG00000068724
ENST00000474321,ENSG00000068724
ENST00000491786,ENSG00000068724
ENST00000484061,ENSG00000068724
ENST00000440051,ENSG00000068724
ENST00000652236,ENSG00000068724
ENST00000651101,ENSG00000068724
ENST00000652568,ENSG00000068724
ENST00000651415,ENSG00000068724
ENST00000698503,ENSG00000068724
ENST00000698504,ENSG00000068724
ENST00000484337,ENSG00000068724
ENST00000496991,ENSG00000068724
ENST00000647165,ENSG00000091536
ENST00000583079,ENSG00000091536
ENST00000651088,ENSG00000091536
ENST00000646238,ENSG00000091536
ENST00000412324,ENSG00000091536
ENST00000578999,ENSG00000091536
ENST00000418233,ENSG00000091536
ENST00000646782,ENSG00000091536
ENST00000651214,ENSG00000091536
ENST00000644795,ENSG00000091536
ENST00000536811,ENSG00000091536
ENST00000445289,ENSG00000091536
ENST00000585180,ENSG00000091536
ENST00000642418,ENSG00000091536
ENST00000643693,ENSG00000091536
ENST00000556535,ENSG00000091536
ENST00000557190,ENSG00000091536
ENST00000557655,ENSG00000091536
ENST00000578472,ENSG00000091536
ENST00000433411,ENSG00000091536
ENST00000579848,ENSG00000091536
ENST00000473013,ENSG00000091536
ENST00000578575,ENSG00000091536
ENST00000313695,ENSG00000116584
ENST00000361247,ENSG00000116584
ENST00000462460,ENSG00000116584
ENST00000673475,ENSG00000116584
ENST00000477754,ENSG00000116584
ENST00000470541,ENSG00000116584
ENST00000696600,ENSG00000116584
ENST00000696601,ENSG00000116584
ENST00000313667,ENSG00000116584
ENST00000474428,ENSG00000116584
ENST00000470975,ENSG00000116584
ENST00000608543,ENSG00000116584
ENST00000470874,ENSG00000116584
ENST00000471589,ENSG00000116584
ENST00000497907,ENSG00000116584
ENST00000476273,ENSG00000116584
ENST00000609707,ENSG00000116584
ENST00000487755,ENSG00000116584
ENST00000465079,ENSG00000116584
ENST00000495070,ENSG00000116584
ENST00000423422,ENSG00000116584
ENST00000653454,ENSG00000160808
ENST00000654597,ENSG00000160808
ENST00000431168,ENSG00000160808
ENST00000395869,ENSG00000160808
ENST00000292327,ENSG00000160808
ENST00000655244,ENSG00000160808
ENST00000664891,ENSG00000160808
ENST00000662933,ENSG00000160808
ENST00000264972,ENSG00000115085
ENST00000483781,ENSG00000115085
ENST00000698508,ENSG00000115085
ENST00000698509,ENSG00000115085
ENST00000463643,ENSG00000115085
ENST00000498836,ENSG00000115085
ENST00000487283,ENSG00000115085
ENST00000451498,ENSG00000115085
ENST00000495754,ENSG00000115085
ENST00000489250,ENSG00000115085
ENST00000710690,ENSG00000178917
ENST00000650400,ENSG00000178917
ENST00000436261,ENSG00000178917
ENST00000489411,ENSG00000178917
ENST00000463067,ENSG00000178917
ENST00000710691,ENSG00000178917
ENST00000256474,ENSG00000134086
ENST00000696153,ENSG00000134086
ENST00000696142,ENSG00000134086
ENST00000345392,ENSG00000134086
ENST00000696143,ENSG00000134086
ENST00000477538,ENSG00000134086
ENST00000541285,ENSG00000091542
ENST00000399138,ENSG00000091542
ENST00000490106,ENSG00000091542
ENST00000447166,ENSG00000221843
ENST00000295767,ENSG00000163528
ENST00000396914,ENSG00000163528
ENST00000420103,ENSG00000163528
ENST00000392547,ENSG00000115935
ENST00000679041,ENSG00000115935
ENST00000698668,ENSG00000115935
ENST00000436221,ENSG00000115935
ENST00000698666,ENSG00000115935
ENST00000698667,ENSG00000115935
ENST00000698701,ENSG00000115935
ENST00000272746,ENSG00000115935
ENST00000359761,ENSG00000115935
ENST00000392546,ENSG00000115935
ENST00000409891,ENSG00000115935
ENST00000467149,ENSG00000115935
ENST00000409415,ENSG00000115935
ENST00000455428,ENSG00000115935
ENST00000410117,ENSG00000115935
ENST00000480400,ENSG00000115935
ENST00000698702,ENSG00000115935
ENST00000698669,ENSG00000115935
ENST00000698670,ENSG00000115935
ENST00000470752,ENSG00000115935
ENST00000488830,ENSG00000115935
ENST00000490887,ENSG00000115935
ENST00000469002,ENSG00000115935
ENST00000698703,ENSG00000115935
ENST00000698671,ENSG00000115935
ENST00000487291,ENSG00000115935
ENST00000327031,ENSG00000177731
ENST00000581858,ENSG00000177731
ENST00000577398,ENSG00000177731
ENST00000578558,ENSG00000177731
ENST00000545457,ENSG00000177731
ENST00000578101,ENSG00000177731
ENST00000579294,ENSG00000177731
ENST00000465046,ENSG00000177731
ENST00000493600,ENSG00000177731
ENST00000487693,ENSG00000177731
ENST00000487369,ENSG00000177731
ENST00000474265,ENSG00000177731
ENST00000577485,ENSG00000177731
ENST00000493401,ENSG00000177731
ENST00000580966,ENSG00000177731
ENST00000580453,ENSG00000177731
ENST00000459958,ENSG00000177731
ENST00000577402,ENSG00000177731
ENST00000496727,ENSG00000177731
ENST00000488221,ENSG00000177731
ENST00000488932,ENSG00000177731
ENST00000461110,ENSG00000177731
ENST00000577626,ENSG00000177731
ENST00000584444,ENSG00000177731
ENST00000581401,ENSG00000177731
ENST00000478416,ENSG00000177731
ENST00000581349,ENSG00000177731
ENST00000473425,ENSG00000177731
ENST00000582626,ENSG00000177731
ENST00000628188,ENSG00000177731
ENST00000462218,ENSG00000143297
ENST00000361835,ENSG00000143297
ENST00000461387,ENSG00000143297
ENST00000497286,ENSG00000143297
ENST00000483875,ENSG00000143297
ENST00000368190,ENSG00000143297
ENST00000368189,ENSG00000143297
ENST00000481082,ENSG00000143297
ENST00000432444,ENSG00000170876
ENST00000306077,ENSG00000170876
ENST00000271532,ENSG00000163518
ENST00000448509,ENSG00000163518
ENST00000479869,ENSG00000163518
ENST00000457799,ENSG00000160856
ENST00000477837,ENSG00000160856
ENST00000480682,ENSG00000160856
ENST00000492769,ENSG00000160856
ENST00000494724,ENSG00000160856
ENST00000368186,ENSG00000160856
ENST00000485028,ENSG00000160856
ENST00000368184,ENSG00000160856
ENST00000473231,ENSG00000160856
ENST00000468507,ENSG00000160856
ENST00000478179,ENSG00000160856
ENST00000496769,ENSG00000160856
ENST00000272418,ENSG00000144029
ENST00000695432,ENSG00000144029
ENST00000695433,ENSG00000144029
ENST00000695434,ENSG00000144029
ENST00000695435,ENSG00000144029
ENST00000695436,ENSG00000144029
ENST00000345084,ENSG00000144029
ENST00000695437,ENSG00000144029
ENST00000695439,ENSG00000144029
ENST00000461916,ENSG00000144029
ENST00000475895,ENSG00000144029
ENST00000482821,ENSG00000144029
ENST00000482568,ENSG00000144029
ENST00000695440,ENSG00000144029
ENST00000464458,ENSG00000144029
ENST00000273179,ENSG00000144677
ENST00000416688,ENSG00000144677
ENST00000443503,ENSG00000144677
ENST00000435525,ENSG00000144677
ENST00000436654,ENSG00000144677
ENST00000486978,ENSG00000144677
ENST00000310189,ENSG00000144677
ENST00000447745,ENSG00000144677
ENST00000368178,ENSG00000132704
ENST00000361516,ENSG00000132704
ENST00000368181,ENSG00000132704
ENST00000469986,ENSG00000132704
ENST00000462774,ENSG00000132704
ENST00000695456,ENSG00000289685
ENST00000695457,ENSG00000289685
ENST00000475040,ENSG00000289685
ENST00000698720,ENSG00000144026
ENST00000698721,ENSG00000144026
ENST00000698722,ENSG00000144026
ENST00000295208,ENSG00000144026
ENST00000698723,ENSG00000144026
ENST00000496060,ENSG00000144026
ENST00000695481,ENSG00000144026
ENST00000411425,ENSG00000144026
ENST00000447814,ENSG00000144026
ENST00000493648,ENSG00000177302
ENST00000321105,ENSG00000177302
ENST00000489131,ENSG00000177302
ENST00000469739,ENSG00000177302
ENST00000584582,ENSG00000177302
ENST00000582981,ENSG00000177302
ENST00000580095,ENSG00000177302
ENST00000477508,ENSG00000177302
ENST00000582122,ENSG00000177302
ENST00000581536,ENSG00000177302
ENST00000583804,ENSG00000177302
ENST00000461127,ENSG00000177302
ENST00000584669,ENSG00000177302
ENST00000583328,ENSG00000177302
ENST00000472959,ENSG00000177302
ENST00000585031,ENSG00000177302
ENST00000582230,ENSG00000177302
ENST00000584887,ENSG00000177302
ENST00000580713,ENSG00000177302
ENST00000696602,ENSG00000162738
ENST00000368061,ENSG00000162738
ENST00000483408,ENSG00000162738
ENST00000448637,ENSG00000145012
ENST00000416784,ENSG00000145012
ENST00000430340,ENSG00000145012
ENST00000414139,ENSG00000145012
ENST00000454789,ENSG00000145012
ENST00000617246,ENSG00000145012
ENST00000426274,ENSG00000145012
ENST00000710845,ENSG00000145012
ENST00000420410,ENSG00000145012
ENST00000443217,ENSG00000145012
ENST00000618621,ENSG00000145012
ENST00000457242,ENSG00000145012
ENST00000494233,ENSG00000145012
ENST00000474472,ENSG00000145012
ENST00000484468,ENSG00000145012
ENST00000462758,ENSG00000145012
ENST00000710846,ENSG00000145012
ENST00000471917,ENSG00000145012
ENST00000487347,ENSG00000145012
ENST00000415906,ENSG00000145012
ENST00000483938,ENSG00000145012
ENST00000494044,ENSG00000145012
ENST00000459897,ENSG00000145012
ENST00000410080,ENSG00000196504
ENST00000545856,ENSG00000196504
ENST00000698772,ENSG00000196504
ENST00000698773,ENSG00000196504
ENST00000696381,ENSG00000196504
ENST00000696382,ENSG00000196504
ENST00000471701,ENSG00000196504
ENST00000471167,ENSG00000196504
ENST00000472760,ENSG00000196504
ENST00000354363,ENSG00000196504
ENST00000493468,ENSG00000196504
ENST00000448428,ENSG00000196504
ENST00000467114,ENSG00000196504
ENST00000489741,ENSG00000196504
ENST00000450303,ENSG00000196504
ENST00000486100,ENSG00000196504
ENST00000492950,ENSG00000143258
ENST00000289865,ENSG00000143258
ENST00000368002,ENSG00000143258
ENST00000479344,ENSG00000143258
ENST00000368001,ENSG00000143258
ENST00000486299,ENSG00000143258
ENST00000487163,ENSG00000143258
ENST00000696603,ENSG00000143258
ENST00000482385,ENSG00000143258
ENST00000493054,ENSG00000143258
ENST00000485277,ENSG00000143258
ENST00000687384,ENSG00000187098
ENST00000693031,ENSG00000187098
ENST00000352241,ENSG00000187098
ENST00000461511,ENSG00000187098
ENST00000495741,ENSG00000187098
ENST00000642352,ENSG00000187098
ENST00000429090,ENSG00000187098
ENST00000433517,ENSG00000187098
ENST00000472437,ENSG00000187098
ENST00000448226,ENSG00000187098
ENST00000689390,ENSG00000187098
ENST00000314589,ENSG00000187098
ENST00000451708,ENSG00000187098
ENST00000693549,ENSG00000187098
ENST00000314557,ENSG00000187098
ENST00000394351,ENSG00000187098
ENST00000478490,ENSG00000187098
ENST00000394348,ENSG00000187098
ENST00000531774,ENSG00000187098
ENST00000461014,ENSG00000187098
ENST00000431696,ENSG00000254706
ENST00000420220,ENSG00000254706
ENST00000367932,ENSG00000254706
ENST00000316843,ENSG00000131899
ENST00000479155,ENSG00000131899
ENST00000711517,ENSG00000131899
ENST00000367935,ENSG00000171722
ENST00000493255,ENSG00000171722
ENST00000426197,ENSG00000239887
ENST00000458626,ENSG00000239887
ENST00000367929,ENSG00000198574
ENST00000493550,ENSG00000198574
ENST00000545294,ENSG00000152332
ENST00000538489,ENSG00000152332
ENST00000489294,ENSG00000152332
ENST00000282169,ENSG00000152332
ENST00000446985,ENSG00000162733
ENST00000671979,ENSG00000162733
ENST00000415555,ENSG00000162733
ENST00000672207,ENSG00000162733
ENST00000673239,ENSG00000162733
ENST00000367921,ENSG00000162733
ENST00000367922,ENSG00000162733
ENST00000458105,ENSG00000162733
ENST00000433757,ENSG00000162733
ENST00000395684,ENSG00000176974
ENST00000316694,ENSG00000176974
ENST00000583780,ENSG00000176974
ENST00000580002,ENSG00000176974
ENST00000354098,ENSG00000176974
ENST00000582352,ENSG00000176974
ENST00000579558,ENSG00000176974
ENST00000582653,ENSG00000176974
ENST00000395682,ENSG00000176974
ENST00000406420,ENSG00000205639
ENST00000669179,ENSG00000205639
ENST00000338315,ENSG00000205639
ENST00000495018,ENSG00000205639
ENST00000469562,ENSG00000205639
ENST00000453731,ENSG00000205639
ENST00000406895,ENSG00000163026
ENST00000295148,ENSG00000163026
ENST00000443232,ENSG00000163026
